region,anzsic_descriptor,gas,units,magnitude,year,data_val
Gisborne,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,50.24
Gisborne,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,48.14
Gisborne,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,48.37
Gisborne,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,45.86
Gisborne,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,42.43
Gisborne,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,42.1
Gisborne,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,41.74
Gisborne,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,41.36
Gisborne,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,40.23
Gisborne,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,40.16
Gisborne,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,42.8
Hawke's Bay,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,165.79
Hawke's Bay,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,168.11
Hawke's Bay,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,159.83
Hawke's Bay,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,154.49
Hawke's Bay,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,149.73
Hawke's Bay,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,148.86
Hawke's Bay,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,154.31
Hawke's Bay,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,143.31
Hawke's Bay,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,153.76
Hawke's Bay,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,157.3
Hawke's Bay,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,168.68
Hawke's Bay,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,175.43
Manawatu-Whanganui,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,244.04
Manawatu-Whanganui,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,252.36
Manawatu-Whanganui,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,237.65
Manawatu-Whanganui,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,234.59
Manawatu-Whanganui,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,231.71
Manawatu-Whanganui,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,224.16
Manawatu-Whanganui,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,221.58
Manawatu-Whanganui,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,220.25
Manawatu-Whanganui,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,226.29
Manawatu-Whanganui,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,226.18
Manawatu-Whanganui,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,240.48
Manawatu-Whanganui,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,255.54
Marlborough,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,55.48
Marlborough,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,55.99
Marlborough,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,54.56
Marlborough,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,54.38
Marlborough,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,54.33
Marlborough,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,51.48
Marlborough,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,52.47
Marlborough,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,52.34
Marlborough,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,55.51
Marlborough,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,53.71
Marlborough,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,56.42
Marlborough,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,55.87
Northland,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,144.73
Northland,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,147.67
Northland,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,137.99
Northland,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,135.4
Northland,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,129.78
Northland,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,140.09
Northland,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,137.81
Northland,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,133.61
Northland,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,133.56
Northland,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,130.33
Northland,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,138.33
Northland,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,144.13
Otago,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,315.24
Otago,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,327.5
Otago,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,321.22
Otago,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,313.53
Otago,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,315.73
Otago,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,306.05
Otago,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,322.88
Otago,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,318.49
Otago,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,337.23
Otago,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,345.52
Otago,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,362.22
Otago,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,394.36
Southland,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,163.66
Southland,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,162.66
Southland,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,157.3
Southland,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,152.01
Southland,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,149.87
Southland,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,143.65
Southland,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,158.24
Southland,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,151.33
Southland,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,152.07
Southland,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,141.81
Southland,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,158.74
Southland,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,155.41
Taranaki,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,122.19
Taranaki,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,123.83
Taranaki,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,120.6
Taranaki,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,114.88
Taranaki,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,115.79
Taranaki,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,115.22
Taranaki,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,115.79
Taranaki,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,123.17
Taranaki,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,130.29
Taranaki,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,129.51
Taranaki,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,124.96
Taranaki,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,129.84
Tasman/Nelson,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,130.36
Tasman/Nelson,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,129.13
Tasman/Nelson,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,121.38
Tasman/Nelson,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,121.62
Tasman/Nelson,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,124.44
Tasman/Nelson,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,119.49
Tasman/Nelson,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,126.05
Tasman/Nelson,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,126.53
Tasman/Nelson,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,131.55
Tasman/Nelson,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,136.19
Tasman/Nelson,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,138.62
Tasman/Nelson,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,144.25
Waikato,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,408.83
Waikato,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,424.01
Waikato,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,408.57
Waikato,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,405.68
Waikato,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,395.71
Waikato,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,392.36
Waikato,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,392.34
Waikato,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,388.01
Waikato,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,388.45
Waikato,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,380.82
Waikato,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,396.04
Waikato,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,422.11
Wellington,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,721.7
Wellington,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,756.69
Wellington,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,729.46
Wellington,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,712.28
Wellington,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,704.1
Wellington,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,663.85
Wellington,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,682.46
Wellington,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,636.32
Wellington,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,667.19
Wellington,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,642.06
Wellington,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,661.41
Wellington,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,694.9
West Coast,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,48.27
West Coast,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,49.81
West Coast,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,49.19
West Coast,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,47.99
West Coast,Service industries,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,49.86
